
1. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 11
9 : 5 10 13
10 : 6 8 9
11 : 6 8 14
12 : 7 15 16
13 : 9 15 16
14 : 11 15 16
15 : 12 13 14
16 : 12 13 14

2435. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 11
9 : 5 12 13
10 : 6 8 13
11 : 6 8 14
12 : 7 9 15
13 : 9 10 16
14 : 11 15 16
15 : 12 14 16
16 : 13 14 15

2436. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 11
9 : 5 12 13
10 : 6 8 14
11 : 6 8 15
12 : 7 9 14
13 : 9 15 16
14 : 10 12 16
15 : 11 13 16
16 : 13 14 15

2437. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 11
9 : 5 12 13
10 : 6 8 14
11 : 6 8 15
12 : 7 9 16
13 : 9 14 15
14 : 10 13 16
15 : 11 13 16
16 : 12 14 15

2438. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 11
9 : 5 12 13
10 : 6 8 14
11 : 6 8 15
12 : 7 9 16
13 : 9 14 16
14 : 10 13 15
15 : 11 14 16
16 : 12 13 15

2439. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 11
9 : 5 13 14
10 : 6 8 12
11 : 6 8 15
12 : 7 10 16
13 : 9 15 16
14 : 9 15 16
15 : 11 13 14
16 : 12 13 14

2440. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 11
9 : 5 13 14
10 : 6 8 13
11 : 6 8 15
12 : 7 14 15
13 : 9 10 16
14 : 9 12 16
15 : 11 12 16
16 : 13 14 15

2441. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 11
9 : 5 13 14
10 : 6 8 13
11 : 6 8 15
12 : 7 14 16
13 : 9 10 16
14 : 9 12 15
15 : 11 14 16
16 : 12 13 15

2442. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 11
9 : 5 13 14
10 : 6 8 13
11 : 6 8 15
12 : 7 15 16
13 : 9 10 14
14 : 9 13 16
15 : 11 12 16
16 : 12 14 15

2443. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 11
9 : 5 13 14
10 : 6 8 13
11 : 6 8 15
12 : 7 15 16
13 : 9 10 16
14 : 9 15 16
15 : 11 12 14
16 : 12 13 14

2444. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 11
9 : 5 13 14
10 : 6 8 15
11 : 6 8 15
12 : 7 13 14
13 : 9 12 16
14 : 9 12 16
15 : 10 11 16
16 : 13 14 15

2445. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 11
9 : 5 13 14
10 : 6 8 15
11 : 6 8 16
12 : 7 13 14
13 : 9 12 15
14 : 9 12 16
15 : 10 13 16
16 : 11 14 15

2446. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 11
9 : 5 13 14
10 : 6 8 15
11 : 6 8 16
12 : 7 13 15
13 : 9 12 16
14 : 9 15 16
15 : 10 12 14
16 : 11 13 14

2447. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 10 13
10 : 6 8 9
11 : 6 14 15
12 : 7 8 16
13 : 9 14 15
14 : 11 13 16
15 : 11 13 16
16 : 12 14 15

2448. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 11 13
10 : 6 8 14
11 : 6 9 13
12 : 7 8 15
13 : 9 11 16
14 : 10 15 16
15 : 12 14 16
16 : 13 14 15

2449. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 11 13
10 : 6 8 14
11 : 6 9 14
12 : 7 8 15
13 : 9 15 16
14 : 10 11 16
15 : 12 13 16
16 : 13 14 15

2450. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 11 13
10 : 6 8 14
11 : 6 9 15
12 : 7 8 16
13 : 9 14 15
14 : 10 13 16
15 : 11 13 16
16 : 12 14 15

2451. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 11 13
10 : 6 8 14
11 : 6 9 15
12 : 7 8 16
13 : 9 14 16
14 : 10 13 15
15 : 11 14 16
16 : 12 13 15

2452. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 11 13
10 : 6 8 14
11 : 6 9 15
12 : 7 8 16
13 : 9 15 16
14 : 10 15 16
15 : 11 13 14
16 : 12 13 14

2453. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 12 13
10 : 6 8 14
11 : 6 15 16
12 : 7 8 9
13 : 9 15 16
14 : 10 15 16
15 : 11 13 14
16 : 11 13 14

2454. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 13 14
10 : 6 8 11
11 : 6 10 15
12 : 7 8 16
13 : 9 15 16
14 : 9 15 16
15 : 11 13 14
16 : 12 13 14

2455. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 13 14
10 : 6 8 13
11 : 6 13 15
12 : 7 8 16
13 : 9 10 11
14 : 9 15 16
15 : 11 14 16
16 : 12 14 15

2456. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 13 14
10 : 6 8 13
11 : 6 14 15
12 : 7 8 15
13 : 9 10 16
14 : 9 11 16
15 : 11 12 16
16 : 13 14 15

2457. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 13 14
10 : 6 8 13
11 : 6 14 15
12 : 7 8 16
13 : 9 10 15
14 : 9 11 16
15 : 11 13 16
16 : 12 14 15

2458. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 13 14
10 : 6 8 13
11 : 6 15 16
12 : 7 8 15
13 : 9 10 14
14 : 9 13 16
15 : 11 12 16
16 : 11 14 15

2459. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 13 14
10 : 6 8 13
11 : 6 15 16
12 : 7 8 15
13 : 9 10 16
14 : 9 15 16
15 : 11 12 14
16 : 11 13 14

2460. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 13 14
10 : 6 8 15
11 : 6 12 16
12 : 7 8 11
13 : 9 15 16
14 : 9 15 16
15 : 10 13 14
16 : 11 13 14

2461. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 13 14
10 : 6 8 15
11 : 6 13 14
12 : 7 8 15
13 : 9 11 16
14 : 9 11 16
15 : 10 12 16
16 : 13 14 15

2462. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 13 14
10 : 6 8 15
11 : 6 13 14
12 : 7 8 16
13 : 9 11 15
14 : 9 11 16
15 : 10 13 16
16 : 12 14 15

2463. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 13 14
10 : 6 8 15
11 : 6 13 15
12 : 7 8 14
13 : 9 11 16
14 : 9 12 16
15 : 10 11 16
16 : 13 14 15

2464. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 13 14
10 : 6 8 15
11 : 6 13 15
12 : 7 8 16
13 : 9 11 14
14 : 9 13 16
15 : 10 11 16
16 : 12 14 15

2465. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 13 14
10 : 6 8 15
11 : 6 13 15
12 : 7 8 16
13 : 9 11 16
14 : 9 15 16
15 : 10 11 14
16 : 12 13 14

2466. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 13 14
10 : 6 8 15
11 : 6 13 16
12 : 7 8 14
13 : 9 11 15
14 : 9 12 16
15 : 10 13 16
16 : 11 14 15

2467. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 13 14
10 : 6 8 15
11 : 6 13 16
12 : 7 8 16
13 : 9 11 15
14 : 9 15 16
15 : 10 13 14
16 : 11 12 14

2468. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 13 14
10 : 6 8 15
11 : 6 15 16
12 : 7 8 13
13 : 9 12 16
14 : 9 15 16
15 : 10 11 14
16 : 11 13 14

2469. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 12
9 : 5 13 14
10 : 6 8 15
11 : 6 15 16
12 : 7 8 16
13 : 9 14 15
14 : 9 13 16
15 : 10 11 13
16 : 11 12 14

2470. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 10 13
10 : 6 8 9
11 : 6 14 15
12 : 7 14 15
13 : 8 9 16
14 : 11 12 16
15 : 11 12 16
16 : 13 14 15

2471. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 10 14
10 : 6 8 9
11 : 6 12 13
12 : 7 11 15
13 : 8 11 16
14 : 9 15 16
15 : 12 14 16
16 : 13 14 15

2472. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 10 14
10 : 6 8 9
11 : 6 12 15
12 : 7 11 13
13 : 8 12 16
14 : 9 15 16
15 : 11 14 16
16 : 13 14 15

2473. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 10 14
10 : 6 8 9
11 : 6 12 15
12 : 7 11 15
13 : 8 14 16
14 : 9 13 16
15 : 11 12 16
16 : 13 14 15

2474. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 10 14
10 : 6 8 9
11 : 6 12 15
12 : 7 11 16
13 : 8 14 15
14 : 9 13 16
15 : 11 13 16
16 : 12 14 15

2475. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 10 14
10 : 6 8 9
11 : 6 12 15
12 : 7 11 16
13 : 8 15 16
14 : 9 15 16
15 : 11 13 14
16 : 12 13 14

2476. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 10 14
10 : 6 8 9
11 : 6 13 14
12 : 7 15 16
13 : 8 11 15
14 : 9 11 16
15 : 12 13 16
16 : 12 14 15

2477. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 10 14
10 : 6 8 9
11 : 6 13 15
12 : 7 13 16
13 : 8 11 12
14 : 9 15 16
15 : 11 14 16
16 : 12 14 15

2478. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 10 14
10 : 6 8 9
11 : 6 13 15
12 : 7 14 15
13 : 8 11 16
14 : 9 12 16
15 : 11 12 16
16 : 13 14 15

2479. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 10 14
10 : 6 8 9
11 : 6 13 15
12 : 7 14 16
13 : 8 11 15
14 : 9 12 16
15 : 11 13 16
16 : 12 14 15

2480. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 10 14
10 : 6 8 9
11 : 6 13 15
12 : 7 14 16
13 : 8 11 16
14 : 9 12 15
15 : 11 14 16
16 : 12 13 15

2481. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 10 14
10 : 6 8 9
11 : 6 13 15
12 : 7 15 16
13 : 8 11 14
14 : 9 13 16
15 : 11 12 16
16 : 12 14 15

2482. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 10 14
10 : 6 8 9
11 : 6 13 15
12 : 7 15 16
13 : 8 11 16
14 : 9 15 16
15 : 11 12 14
16 : 12 13 14

2483. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 10 14
10 : 6 8 9
11 : 6 15 16
12 : 7 13 14
13 : 8 12 15
14 : 9 12 16
15 : 11 13 16
16 : 11 14 15

2484. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 10 14
10 : 6 8 9
11 : 6 15 16
12 : 7 13 15
13 : 8 12 14
14 : 9 13 16
15 : 11 12 16
16 : 11 14 15

2485. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 10 14
10 : 6 8 9
11 : 6 15 16
12 : 7 13 15
13 : 8 12 16
14 : 9 15 16
15 : 11 12 14
16 : 11 13 14

2486. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 10 14
10 : 6 8 9
11 : 6 15 16
12 : 7 15 16
13 : 8 14 15
14 : 9 13 16
15 : 11 12 13
16 : 11 12 14

2487. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 13
10 : 6 8 14
11 : 6 9 14
12 : 7 15 16
13 : 8 9 15
14 : 10 11 16
15 : 12 13 16
16 : 12 14 15

2488. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 13
10 : 6 8 14
11 : 6 9 15
12 : 7 14 15
13 : 8 9 16
14 : 10 12 16
15 : 11 12 16
16 : 13 14 15

2489. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 13
10 : 6 8 14
11 : 6 9 15
12 : 7 14 16
13 : 8 9 15
14 : 10 12 16
15 : 11 13 16
16 : 12 14 15

2490. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 13
10 : 6 8 14
11 : 6 9 15
12 : 7 14 16
13 : 8 9 16
14 : 10 12 15
15 : 11 14 16
16 : 12 13 15

2491. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 11
11 : 6 9 10
12 : 7 15 16
13 : 8 15 16
14 : 9 15 16
15 : 12 13 14
16 : 12 13 14

2492. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 12
11 : 6 9 13
12 : 7 10 15
13 : 8 11 16
14 : 9 15 16
15 : 12 14 16
16 : 13 14 15

2493. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 12
11 : 6 9 15
12 : 7 10 15
13 : 8 14 16
14 : 9 13 16
15 : 11 12 16
16 : 13 14 15

2494. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 12
11 : 6 9 15
12 : 7 10 16
13 : 8 14 15
14 : 9 13 16
15 : 11 13 16
16 : 12 14 15

2495. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 12
11 : 6 9 15
12 : 7 10 16
13 : 8 14 16
14 : 9 13 15
15 : 11 14 16
16 : 12 13 15

2496. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 12
11 : 6 9 15
12 : 7 10 16
13 : 8 15 16
14 : 9 15 16
15 : 11 13 14
16 : 12 13 14

2497. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 13
11 : 6 9 14
12 : 7 15 16
13 : 8 10 15
14 : 9 11 16
15 : 12 13 16
16 : 12 14 15

2498. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 13
11 : 6 9 15
12 : 7 14 15
13 : 8 10 16
14 : 9 12 16
15 : 11 12 16
16 : 13 14 15

2499. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 13
11 : 6 9 15
12 : 7 14 16
13 : 8 10 16
14 : 9 12 15
15 : 11 14 16
16 : 12 13 15

2500. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 13
11 : 6 9 15
12 : 7 15 16
13 : 8 10 16
14 : 9 15 16
15 : 11 12 14
16 : 12 13 14

2501. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 14
11 : 6 9 13
12 : 7 15 16
13 : 8 11 15
14 : 9 10 16
15 : 12 13 16
16 : 12 14 15

2502. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 14
11 : 6 9 15
12 : 7 13 15
13 : 8 12 16
14 : 9 10 16
15 : 11 12 16
16 : 13 14 15

2503. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 14
11 : 6 9 15
12 : 7 13 16
13 : 8 12 15
14 : 9 10 16
15 : 11 13 16
16 : 12 14 15

2504. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 14
11 : 6 9 15
12 : 7 13 16
13 : 8 12 16
14 : 9 10 15
15 : 11 14 16
16 : 12 13 15

2505. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 14
11 : 6 9 15
12 : 7 14 16
13 : 8 15 16
14 : 9 10 12
15 : 11 13 16
16 : 12 13 15

2506. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 14
11 : 6 9 15
12 : 7 15 16
13 : 8 14 16
14 : 9 10 13
15 : 11 12 16
16 : 12 13 15

2507. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 14
11 : 6 9 15
12 : 7 15 16
13 : 8 15 16
14 : 9 10 16
15 : 11 12 13
16 : 12 13 14

2508. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 15
11 : 6 9 15
12 : 7 13 14
13 : 8 12 16
14 : 9 12 16
15 : 10 11 16
16 : 13 14 15

2509. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 15
11 : 6 9 15
12 : 7 13 16
13 : 8 12 14
14 : 9 13 16
15 : 10 11 16
16 : 12 14 15

2510. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 15
11 : 6 9 15
12 : 7 13 16
13 : 8 12 16
14 : 9 15 16
15 : 10 11 14
16 : 12 13 14

2511. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 15
11 : 6 9 15
12 : 7 15 16
13 : 8 14 16
14 : 9 13 16
15 : 10 11 12
16 : 12 13 14

2512. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 15
11 : 6 9 16
12 : 7 13 14
13 : 8 12 15
14 : 9 12 16
15 : 10 13 16
16 : 11 14 15

2513. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 15
11 : 6 9 16
12 : 7 13 14
13 : 8 12 16
14 : 9 12 15
15 : 10 14 16
16 : 11 13 15

2514. Graph gelesen

1 : 2 3 4
2 : 1 3 5
3 : 1 2 6
4 : 1 7 8
5 : 2 7 9
6 : 3 10 11
7 : 4 5 12
8 : 4 10 13
9 : 5 11 14
10 : 6 8 15
11 : 6 9 16
12 : 7 13 15
13 : 8 12 14
14 : 9 13 16
