
1. Graph gelesen

1 : 2 3 4 5
10 : 5 8 9 11
11 : 6 7 10 12
12 : 6 8 9 11

819. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 7 10
6 : 2 5 11 12
7 : 3 4 5 11
8 : 3 9 10 12
9 : 4 8 11 12
10 : 5 8 11 12
11 : 6 7 9 10
12 : 6 8 9 10

820. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 7 10
6 : 2 5 11 12
7 : 3 4 5 11
8 : 3 10 11 12
9 : 4 10 11 12
10 : 5 8 9 12
11 : 6 7 8 9
12 : 6 8 9 10

821. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 9
6 : 2 5 10 11
7 : 3 4 10 11
8 : 3 5 10 12
9 : 4 5 11 12
10 : 6 7 8 12
11 : 6 7 9 12
12 : 8 9 10 11

822. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 9
6 : 2 5 10 11
7 : 3 4 10 12
8 : 3 5 10 11
9 : 4 5 11 12
10 : 6 7 8 12
11 : 6 8 9 12
12 : 7 9 10 11

823. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 9
6 : 2 5 10 11
7 : 3 4 10 12
8 : 3 5 10 12
9 : 4 5 11 12
10 : 6 7 8 11
11 : 6 9 10 12
12 : 7 8 9 11

824. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 9
6 : 2 5 10 11
7 : 3 4 10 12
8 : 3 5 11 12
9 : 4 5 11 12
10 : 6 7 11 12
11 : 6 8 9 10
12 : 7 8 9 10

825. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 8 11
7 : 3 4 9 10
8 : 3 5 6 12
9 : 4 7 11 12
10 : 5 7 11 12
11 : 6 9 10 12
12 : 8 9 10 11

826. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 8 11
7 : 3 4 9 12
8 : 3 5 6 12
9 : 4 7 10 11
10 : 5 9 11 12
11 : 6 9 10 12
12 : 7 8 10 11

827. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 8 11
7 : 3 4 10 11
8 : 3 5 6 12
9 : 4 10 11 12
10 : 5 7 9 12
11 : 6 7 9 12
12 : 8 9 10 11

828. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 8 11
7 : 3 4 10 12
8 : 3 5 6 12
9 : 4 10 11 12
10 : 5 7 9 11
11 : 6 9 10 12
12 : 7 8 9 11

829. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 9 10
7 : 3 4 8 11
8 : 3 5 7 12
9 : 4 6 11 12
10 : 5 6 11 12
11 : 7 9 10 12
12 : 8 9 10 11

830. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 9 10
7 : 3 4 10 11
8 : 3 5 11 12
9 : 4 6 11 12
10 : 5 6 7 12
11 : 7 8 9 12
12 : 8 9 10 11

831. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 9 10
7 : 3 4 11 12
8 : 3 5 9 11
9 : 4 6 8 12
10 : 5 6 11 12
11 : 7 8 10 12
12 : 7 9 10 11

832. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 9 10
7 : 3 4 11 12
8 : 3 5 10 11
9 : 4 6 11 12
10 : 5 6 8 12
11 : 7 8 9 12
12 : 7 9 10 11

833. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 9 10
7 : 3 4 11 12
8 : 3 5 11 12
9 : 4 6 11 12
10 : 5 6 11 12
11 : 7 8 9 10
12 : 7 8 9 10

834. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 9 11
7 : 3 4 8 12
8 : 3 5 7 11
9 : 4 6 10 12
10 : 5 9 11 12
11 : 6 8 10 12
12 : 7 9 10 11

835. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 9 11
7 : 3 4 10 11
8 : 3 5 9 12
9 : 4 6 8 12
10 : 5 7 11 12
11 : 6 7 10 12
12 : 8 9 10 11

836. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 9 11
7 : 3 4 10 11
8 : 3 5 10 12
9 : 4 6 11 12
10 : 5 7 8 12
11 : 6 7 9 12
12 : 8 9 10 11

837. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 9 11
7 : 3 4 10 11
8 : 3 5 11 12
9 : 4 6 10 12
10 : 5 7 9 12
11 : 6 7 8 12
12 : 8 9 10 11

838. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 9 11
7 : 3 4 10 12
8 : 3 5 9 11
9 : 4 6 8 12
10 : 5 7 11 12
11 : 6 8 10 12
12 : 7 9 10 11

839. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 9 11
7 : 3 4 10 12
8 : 3 5 9 12
9 : 4 6 8 11
10 : 5 7 11 12
11 : 6 9 10 12
12 : 7 8 10 11

840. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 9 11
7 : 3 4 10 12
8 : 3 5 10 11
9 : 4 6 11 12
10 : 5 7 8 12
11 : 6 8 9 12
12 : 7 9 10 11

841. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 9 11
7 : 3 4 10 12
8 : 3 5 10 12
9 : 4 6 11 12
10 : 5 7 8 11
11 : 6 9 10 12
12 : 7 8 9 11

842. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 9 11
7 : 3 4 10 12
8 : 3 5 11 12
9 : 4 6 10 11
10 : 5 7 9 12
11 : 6 8 9 12
12 : 7 8 10 11

843. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 9 11
7 : 3 4 10 12
8 : 3 5 11 12
9 : 4 6 10 12
10 : 5 7 9 11
11 : 6 8 10 12
12 : 7 8 9 11

844. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 9 11
7 : 3 4 10 12
8 : 3 5 11 12
9 : 4 6 11 12
10 : 5 7 11 12
11 : 6 8 9 10
12 : 7 8 9 10

845. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 8 11
8 : 3 5 7 12
9 : 4 10 11 12
10 : 5 6 9 12
11 : 6 7 9 12
12 : 8 9 10 11

846. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 8 12
8 : 3 5 7 11
9 : 4 10 11 12
10 : 5 6 9 12
11 : 6 8 9 12
12 : 7 9 10 11

847. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 9 10
8 : 3 5 11 12
9 : 4 7 11 12
10 : 5 6 7 12
11 : 6 8 9 12
12 : 8 9 10 11

848. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 9 11
8 : 3 5 11 12
9 : 4 7 10 12
10 : 5 6 9 12
11 : 6 7 8 12
12 : 8 9 10 11

849. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 9 12
8 : 3 5 11 12
9 : 4 7 10 11
10 : 5 6 9 12
11 : 6 8 9 12
12 : 7 8 10 11

850. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 9 12
8 : 3 5 11 12
9 : 4 7 10 12
10 : 5 6 9 11
11 : 6 8 10 12
12 : 7 8 9 11

851. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 9 12
8 : 3 5 11 12
9 : 4 7 11 12
10 : 5 6 11 12
11 : 6 8 9 10
12 : 7 8 9 10

852. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 10 11
8 : 3 5 9 12
9 : 4 8 11 12
10 : 5 6 7 12
11 : 6 7 9 12
12 : 8 9 10 11

853. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 10 12
8 : 3 5 9 11
9 : 4 8 11 12
10 : 5 6 7 12
11 : 6 8 9 12
12 : 7 9 10 11

854. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 10 12
8 : 3 5 9 12
9 : 4 8 11 12
10 : 5 6 7 11
11 : 6 9 10 12
12 : 7 8 9 11

855. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 10 12
8 : 3 5 11 12
9 : 4 10 11 12
10 : 5 6 7 9
11 : 6 8 9 12
12 : 7 8 9 11

856. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 11 12
8 : 3 5 9 10
9 : 4 8 11 12
10 : 5 6 8 12
11 : 6 7 9 12
12 : 7 9 10 11

857. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 11 12
8 : 3 5 9 11
9 : 4 8 10 12
10 : 5 6 9 12
11 : 6 7 8 12
12 : 7 9 10 11

858. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 11 12
8 : 3 5 9 12
9 : 4 8 10 11
10 : 5 6 9 12
11 : 6 7 9 12
12 : 7 8 10 11

859. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 11 12
8 : 3 5 9 12
9 : 4 8 10 12
10 : 5 6 9 11
11 : 6 7 10 12
12 : 7 8 9 11

860. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 11 12
8 : 3 5 9 12
9 : 4 8 11 12
10 : 5 6 11 12
11 : 6 7 9 10
12 : 7 8 9 10

861. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 11 12
8 : 3 5 10 12
9 : 4 10 11 12
10 : 5 6 8 9
11 : 6 7 9 12
12 : 7 8 9 11

862. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 10 11
7 : 3 4 11 12
8 : 3 5 11 12
9 : 4 10 11 12
10 : 5 6 9 12
11 : 6 7 8 9
12 : 7 8 9 10

863. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 8 11
8 : 3 5 7 12
9 : 4 10 11 12
10 : 5 9 11 12
11 : 6 7 9 10
12 : 6 8 9 10

864. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 9 10
8 : 3 5 10 11
9 : 4 7 11 12
10 : 5 7 8 12
11 : 6 8 9 12
12 : 6 9 10 11

865. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 9 10
8 : 3 5 11 12
9 : 4 7 11 12
10 : 5 7 11 12
11 : 6 8 9 10
12 : 6 8 9 10

866. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 9 11
8 : 3 5 9 12
9 : 4 7 8 10
10 : 5 9 11 12
11 : 6 7 10 12
12 : 6 8 10 11

867. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 9 11
8 : 3 5 10 11
9 : 4 7 10 12
10 : 5 8 9 12
11 : 6 7 8 12
12 : 6 9 10 11

868. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 9 11
8 : 3 5 10 12
9 : 4 7 10 11
10 : 5 8 9 12
11 : 6 7 9 12
12 : 6 8 10 11

869. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 9 11
8 : 3 5 10 12
9 : 4 7 10 12
10 : 5 8 9 11
11 : 6 7 10 12
12 : 6 8 9 11

870. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 9 11
8 : 3 5 10 12
9 : 4 7 11 12
10 : 5 8 11 12
11 : 6 7 9 10
12 : 6 8 9 10

871. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 9 11
8 : 3 5 11 12
9 : 4 7 10 12
10 : 5 9 11 12
11 : 6 7 8 10
12 : 6 8 9 10

872. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 10 11
8 : 3 5 9 10
9 : 4 8 11 12
10 : 5 7 8 12
11 : 6 7 9 12
12 : 6 9 10 11

873. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 10 11
8 : 3 5 9 11
9 : 4 8 10 12
10 : 5 7 9 12
11 : 6 7 8 12
12 : 6 9 10 11

874. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 10 11
8 : 3 5 9 12
9 : 4 8 10 11
10 : 5 7 9 12
11 : 6 7 9 12
12 : 6 8 10 11

875. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 10 11
8 : 3 5 9 12
9 : 4 8 10 12
10 : 5 7 9 11
11 : 6 7 10 12
12 : 6 8 9 11

876. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 10 11
8 : 3 5 9 12
9 : 4 8 11 12
10 : 5 7 11 12
11 : 6 7 9 10
12 : 6 8 9 10

877. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 10 11
8 : 3 5 10 12
9 : 4 10 11 12
10 : 5 7 8 9
11 : 6 7 9 12
12 : 6 8 9 11

878. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 10 11
8 : 3 5 11 12
9 : 4 10 11 12
10 : 5 7 9 12
11 : 6 7 8 9
12 : 6 8 9 10

879. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 11 12
8 : 3 5 9 10
9 : 4 8 10 11
10 : 5 8 9 12
11 : 6 7 9 12
12 : 6 7 10 11

880. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 11 12
8 : 3 5 9 10
9 : 4 8 11 12
10 : 5 8 11 12
11 : 6 7 9 10
12 : 6 7 9 10

881. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 11 12
8 : 3 5 9 11
9 : 4 8 10 12
10 : 5 9 11 12
11 : 6 7 8 10
12 : 6 7 9 10

882. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 8 10
6 : 2 5 11 12
7 : 3 4 11 12
8 : 3 5 10 11
9 : 4 10 11 12
10 : 5 8 9 12
11 : 6 7 8 9
12 : 6 7 9 10

883. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 10 11
6 : 2 5 10 11
7 : 3 4 8 9
8 : 3 7 10 12
9 : 4 7 11 12
10 : 5 6 8 12
11 : 5 6 9 12
12 : 8 9 10 11

884. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 10 11
6 : 2 5 10 11
7 : 3 4 8 10
8 : 3 7 9 12
9 : 4 8 11 12
10 : 5 6 7 12
11 : 5 6 9 12
12 : 8 9 10 11

885. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 10 11
6 : 2 5 10 11
7 : 3 4 8 12
8 : 3 7 9 10
9 : 4 8 11 12
10 : 5 6 8 12
11 : 5 6 9 12
12 : 7 9 10 11

886. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 10 11
6 : 2 5 10 11
7 : 3 4 10 12
8 : 3 9 10 12
9 : 4 8 11 12
10 : 5 6 7 8
11 : 5 6 9 12
12 : 7 8 9 11

887. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 10 11
6 : 2 5 10 11
7 : 3 4 10 12
8 : 3 9 11 12
9 : 4 8 11 12
10 : 5 6 7 12
11 : 5 6 8 9
12 : 7 8 9 10

888. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 10 11
6 : 2 5 10 12
7 : 3 4 8 9
8 : 3 7 10 11
9 : 4 7 11 12
10 : 5 6 8 12
11 : 5 8 9 12
12 : 6 9 10 11

889. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 10 11
6 : 2 5 10 12
7 : 3 4 8 10
8 : 3 7 9 11
9 : 4 8 11 12
10 : 5 6 7 12
11 : 5 8 9 12
12 : 6 9 10 11

890. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 10 11
6 : 2 5 10 12
7 : 3 4 8 10
8 : 3 7 11 12
9 : 4 10 11 12
10 : 5 6 7 9
11 : 5 8 9 12
12 : 6 8 9 11

891. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 10 11
6 : 2 5 10 12
7 : 3 4 8 11
8 : 3 7 9 10
9 : 4 8 11 12
10 : 5 6 8 12
11 : 5 7 9 12
12 : 6 9 10 11

892. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 10 11
6 : 2 5 10 12
7 : 3 4 8 11
8 : 3 7 9 12
9 : 4 8 10 11
10 : 5 6 9 12
11 : 5 7 9 12
12 : 6 8 10 11

893. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 10 11
6 : 2 5 10 12
7 : 3 4 8 11
8 : 3 7 9 12
9 : 4 8 10 12
10 : 5 6 9 11
11 : 5 7 10 12
12 : 6 8 9 11

894. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 10 11
6 : 2 5 10 12
7 : 3 4 8 11
8 : 3 7 10 12
9 : 4 10 11 12
10 : 5 6 8 9
11 : 5 7 9 12
12 : 6 8 9 11

895. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 10 11
6 : 2 5 10 12
7 : 3 4 10 11
8 : 3 9 10 12
9 : 4 8 11 12
10 : 5 6 7 8
11 : 5 7 9 12
12 : 6 8 9 11

896. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 10 11
6 : 2 5 10 12
7 : 3 4 10 11
8 : 3 9 11 12
9 : 4 8 11 12
10 : 5 6 7 12
11 : 5 7 8 9
12 : 6 8 9 10

897. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 10 11
6 : 2 5 10 12
7 : 3 4 11 12
8 : 3 9 10 11
9 : 4 8 10 12
10 : 5 6 8 9
11 : 5 7 8 12
12 : 6 7 9 11

898. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 10 11
6 : 2 5 10 12
7 : 3 4 11 12
8 : 3 9 10 11
9 : 4 8 11 12
10 : 5 6 8 12
11 : 5 7 8 9
12 : 6 7 9 10

899. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 6 10 11
6 : 2 5 10 12
7 : 3 4 11 12
8 : 3 10 11 12
9 : 4 10 11 12
10 : 5 6 8 9
11 : 5 7 8 9
12 : 6 7 8 9

900. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 8 10
6 : 2 8 9 10
7 : 3 4 5 11
8 : 3 5 6 12
9 : 4 6 11 12
10 : 5 6 11 12
11 : 7 9 10 12
12 : 8 9 10 11

901. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 8 10
6 : 2 8 10 11
7 : 3 4 5 11
8 : 3 5 6 12
9 : 4 10 11 12
10 : 5 6 9 12
11 : 6 7 9 12
12 : 8 9 10 11

902. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 8 10
6 : 2 8 11 12
7 : 3 4 5 11
8 : 3 5 6 12
9 : 4 10 11 12
10 : 5 9 11 12
11 : 6 7 9 10
12 : 6 8 9 10

903. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 8 10
6 : 2 9 10 11
7 : 3 4 5 11
8 : 3 5 11 12
9 : 4 6 10 12
10 : 5 6 9 12
11 : 6 7 8 12
12 : 8 9 10 11

904. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 8 10
6 : 2 9 10 11
7 : 3 4 5 12
8 : 3 5 10 11
9 : 4 6 11 12
10 : 5 6 8 12
11 : 6 8 9 12
12 : 7 9 10 11

905. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 8 10
6 : 2 9 10 11
7 : 3 4 5 12
8 : 3 5 11 12
9 : 4 6 10 12
10 : 5 6 9 11
11 : 6 8 10 12
12 : 7 8 9 11

906. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 8 10
6 : 2 9 10 11
7 : 3 4 5 12
8 : 3 5 11 12
9 : 4 6 11 12
10 : 5 6 11 12
11 : 6 8 9 10
12 : 7 8 9 10

907. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 8 10
6 : 2 9 11 12
7 : 3 4 5 11
8 : 3 5 10 12
9 : 4 6 10 11
10 : 5 8 9 12
11 : 6 7 9 12
12 : 6 8 10 11

908. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
