
1. Graph gelesen

1 : 2 3 4 5
13 : 6 9 10 11

6062. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 9 10 12
9 : 4 8 11 13
10 : 5 6 8 11
11 : 5 9 10 13
12 : 6 7 8 13
13 : 6 9 11 12

6063. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 9 10 12
9 : 4 8 11 13
10 : 5 6 8 13
11 : 5 9 12 13
12 : 6 7 8 11
13 : 6 9 10 11

6064. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 9 10 13
9 : 4 8 11 12
10 : 5 6 8 11
11 : 5 9 10 13
12 : 6 7 9 13
13 : 6 8 11 12

6065. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 9 10 13
9 : 4 8 11 12
10 : 5 6 8 13
11 : 5 9 12 13
12 : 6 7 9 11
13 : 6 8 10 11

6066. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 9 10 13
9 : 4 8 11 13
10 : 5 6 8 11
11 : 5 9 10 12
12 : 6 7 11 13
13 : 6 8 9 12

6067. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 9 10 13
9 : 4 8 11 13
10 : 5 6 8 12
11 : 5 9 12 13
12 : 6 7 10 11
13 : 6 8 9 11

6068. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 9 10 13
9 : 4 8 12 13
10 : 5 6 8 11
11 : 5 10 12 13
12 : 6 7 9 11
13 : 6 8 9 11

6069. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 9 11 12
9 : 4 8 11 13
10 : 5 6 11 13
11 : 5 8 9 10
12 : 6 7 8 13
13 : 6 9 10 12

6070. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 9 11 12
9 : 4 8 11 13
10 : 5 6 12 13
11 : 5 8 9 13
12 : 6 7 8 10
13 : 6 9 10 11

6071. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 9 11 13
9 : 4 8 11 13
10 : 5 6 11 12
11 : 5 8 9 10
12 : 6 7 10 13
13 : 6 8 9 12

6072. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 9 11 13
9 : 4 8 11 13
10 : 5 6 12 13
11 : 5 8 9 12
12 : 6 7 10 11
13 : 6 8 9 10

6073. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 9 11 13
9 : 4 8 12 13
10 : 5 6 11 12
11 : 5 8 10 13
12 : 6 7 9 10
13 : 6 8 9 11

6074. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 9 11 13
9 : 4 8 12 13
10 : 5 6 11 13
11 : 5 8 10 12
12 : 6 7 9 11
13 : 6 8 9 10

6075. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 10 11 12
9 : 4 10 11 13
10 : 5 6 8 9
11 : 5 8 9 13
12 : 6 7 8 13
13 : 6 9 11 12

6076. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 10 11 12
9 : 4 11 12 13
10 : 5 6 8 13
11 : 5 8 9 13
12 : 6 7 8 9
13 : 6 9 10 11

6077. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 10 11 13
9 : 4 10 11 13
10 : 5 6 8 9
11 : 5 8 9 12
12 : 6 7 11 13
13 : 6 8 9 12

6078. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 10 11 13
9 : 4 10 12 13
10 : 5 6 8 9
11 : 5 8 12 13
12 : 6 7 9 11
13 : 6 8 9 11

6079. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 10 11 13
9 : 4 11 12 13
10 : 5 6 8 11
11 : 5 8 9 10
12 : 6 7 9 13
13 : 6 8 9 12

6080. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 10 11 13
9 : 4 11 12 13
10 : 5 6 8 12
11 : 5 8 9 13
12 : 6 7 9 10
13 : 6 8 9 11

6081. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 10 11 13
9 : 4 11 12 13
10 : 5 6 8 13
11 : 5 8 9 12
12 : 6 7 9 11
13 : 6 8 9 10

6082. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 10 12 13
9 : 4 11 12 13
10 : 5 6 8 11
11 : 5 9 10 13
12 : 6 7 8 9
13 : 6 8 9 11

6083. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 7 10 11
6 : 2 10 12 13
7 : 3 4 5 12
8 : 3 11 12 13
9 : 4 11 12 13
10 : 5 6 11 13
11 : 5 8 9 10
12 : 6 7 8 9
13 : 6 8 9 10

6084. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 9 11
7 : 3 4 10 11
8 : 3 5 6 12
9 : 4 5 6 13
10 : 5 7 12 13
11 : 6 7 12 13
12 : 8 10 11 13
13 : 9 10 11 12

6085. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 9 11
7 : 3 4 12 13
8 : 3 5 6 12
9 : 4 5 6 13
10 : 5 11 12 13
11 : 6 10 12 13
12 : 7 8 10 11
13 : 7 9 10 11

6086. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 10 11
8 : 3 5 6 12
9 : 4 5 12 13
10 : 5 6 7 13
11 : 6 7 12 13
12 : 8 9 11 13
13 : 9 10 11 12

6087. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 10 12
8 : 3 5 6 11
9 : 4 5 12 13
10 : 5 6 7 13
11 : 6 8 12 13
12 : 7 9 11 13
13 : 9 10 11 12

6088. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 10 12
8 : 3 5 6 12
9 : 4 5 11 13
10 : 5 6 7 13
11 : 6 9 12 13
12 : 7 8 11 13
13 : 9 10 11 12

6089. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 10 12
8 : 3 5 6 13
9 : 4 5 11 12
10 : 5 6 7 13
11 : 6 9 12 13
12 : 7 9 11 13
13 : 8 10 11 12

6090. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 10 12
8 : 3 5 6 13
9 : 4 5 11 13
10 : 5 6 7 12
11 : 6 9 12 13
12 : 7 10 11 13
13 : 8 9 11 12

6091. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 10 12
8 : 3 5 6 13
9 : 4 5 12 13
10 : 5 6 7 11
11 : 6 10 12 13
12 : 7 9 11 13
13 : 8 9 11 12

6092. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 11 12
8 : 3 5 6 12
9 : 4 5 10 13
10 : 5 6 9 13
11 : 6 7 12 13
12 : 7 8 11 13
13 : 9 10 11 12

6093. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 11 12
8 : 3 5 6 12
9 : 4 5 11 13
10 : 5 6 12 13
11 : 6 7 9 13
12 : 7 8 10 13
13 : 9 10 11 12

6094. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 11 12
8 : 3 5 6 12
9 : 4 5 12 13
10 : 5 6 11 13
11 : 6 7 10 13
12 : 7 8 9 13
13 : 9 10 11 12

6095. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 11 12
8 : 3 5 6 13
9 : 4 5 10 12
10 : 5 6 9 13
11 : 6 7 12 13
12 : 7 9 11 13
13 : 8 10 11 12

6096. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 11 12
8 : 3 5 6 13
9 : 4 5 10 13
10 : 5 6 9 12
11 : 6 7 12 13
12 : 7 10 11 13
13 : 8 9 11 12

6097. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 11 12
8 : 3 5 6 13
9 : 4 5 11 12
10 : 5 6 12 13
11 : 6 7 9 13
12 : 7 9 10 13
13 : 8 10 11 12

6098. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 11 12
8 : 3 5 6 13
9 : 4 5 11 13
10 : 5 6 12 13
11 : 6 7 9 12
12 : 7 10 11 13
13 : 8 9 10 12

6099. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 11 12
8 : 3 5 6 13
9 : 4 5 12 13
10 : 5 6 11 12
11 : 6 7 10 13
12 : 7 9 10 13
13 : 8 9 11 12

6100. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 11 12
8 : 3 5 6 13
9 : 4 5 12 13
10 : 5 6 11 13
11 : 6 7 10 12
12 : 7 9 11 13
13 : 8 9 10 12

6101. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 11 12
8 : 3 5 6 13
9 : 4 5 12 13
10 : 5 6 12 13
11 : 6 7 12 13
12 : 7 9 10 11
13 : 8 9 10 11

6102. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 12 13
8 : 3 5 6 11
9 : 4 5 10 12
10 : 5 6 9 13
11 : 6 8 12 13
12 : 7 9 11 13
13 : 7 10 11 12

6103. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 12 13
8 : 3 5 6 11
9 : 4 5 11 12
10 : 5 6 12 13
11 : 6 8 9 13
12 : 7 9 10 13
13 : 7 10 11 12

6104. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 12 13
8 : 3 5 6 11
9 : 4 5 12 13
10 : 5 6 12 13
11 : 6 8 12 13
12 : 7 9 10 11
13 : 7 9 10 11

6105. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 12 13
8 : 3 5 6 12
9 : 4 5 10 11
10 : 5 6 9 13
11 : 6 9 12 13
12 : 7 8 11 13
13 : 7 10 11 12

6106. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 12 13
8 : 3 5 6 12
9 : 4 5 10 13
10 : 5 6 9 11
11 : 6 10 12 13
12 : 7 8 11 13
13 : 7 9 11 12

6107. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 12 13
8 : 3 5 6 12
9 : 4 5 11 12
10 : 5 6 11 13
11 : 6 9 10 13
12 : 7 8 9 13
13 : 7 10 11 12

6108. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 12 13
8 : 3 5 6 12
9 : 4 5 11 13
10 : 5 6 11 12
11 : 6 9 10 13
12 : 7 8 10 13
13 : 7 9 11 12

6109. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 12 13
8 : 3 5 6 12
9 : 4 5 11 13
10 : 5 6 11 13
11 : 6 9 10 12
12 : 7 8 11 13
13 : 7 9 10 12

6110. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 12 13
8 : 3 5 6 12
9 : 4 5 11 13
10 : 5 6 12 13
11 : 6 9 12 13
12 : 7 8 10 11
13 : 7 9 10 11

6111. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 10 11
7 : 3 4 12 13
8 : 3 5 6 12
9 : 4 5 12 13
10 : 5 6 11 13
11 : 6 10 12 13
12 : 7 8 9 11
13 : 7 9 10 11

6112. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 9 13
8 : 3 5 6 11
9 : 4 5 7 12
10 : 5 11 12 13
11 : 6 8 10 13
12 : 6 9 10 13
13 : 7 10 11 12

6113. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 11
8 : 3 5 6 12
9 : 4 5 11 13
10 : 5 7 12 13
11 : 6 7 9 13
12 : 6 8 10 13
13 : 9 10 11 12

6114. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 11
8 : 3 5 6 12
9 : 4 5 12 13
10 : 5 7 11 13
11 : 6 7 10 13
12 : 6 8 9 13
13 : 9 10 11 12

6115. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 11
8 : 3 5 6 13
9 : 4 5 10 12
10 : 5 7 9 13
11 : 6 7 12 13
12 : 6 9 11 13
13 : 8 10 11 12

6116. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 11
8 : 3 5 6 13
9 : 4 5 11 12
10 : 5 7 12 13
11 : 6 7 9 13
12 : 6 9 10 13
13 : 8 10 11 12

6117. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 11
8 : 3 5 6 13
9 : 4 5 11 13
10 : 5 7 12 13
11 : 6 7 9 12
12 : 6 10 11 13
13 : 8 9 10 12

6118. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 11
8 : 3 5 6 13
9 : 4 5 12 13
10 : 5 7 11 12
11 : 6 7 10 13
12 : 6 9 10 13
13 : 8 9 11 12

6119. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 11
8 : 3 5 6 13
9 : 4 5 12 13
10 : 5 7 11 13
11 : 6 7 10 12
12 : 6 9 11 13
13 : 8 9 10 12

6120. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 11
8 : 3 5 6 13
9 : 4 5 12 13
10 : 5 7 12 13
11 : 6 7 12 13
12 : 6 9 10 11
13 : 8 9 10 11

6121. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 13
8 : 3 5 6 11
9 : 4 5 11 12
10 : 5 7 12 13
11 : 6 8 9 13
12 : 6 9 10 13
13 : 7 10 11 12

6122. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 13
8 : 3 5 6 11
9 : 4 5 11 13
10 : 5 7 12 13
11 : 6 8 9 12
12 : 6 10 11 13
13 : 7 9 10 12

6123. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 13
8 : 3 5 6 11
9 : 4 5 12 13
10 : 5 7 11 12
11 : 6 8 10 13
12 : 6 9 10 13
13 : 7 9 11 12

6124. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 13
8 : 3 5 6 11
9 : 4 5 12 13
10 : 5 7 11 13
11 : 6 8 10 12
12 : 6 9 11 13
13 : 7 9 10 12

6125. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 13
8 : 3 5 6 11
9 : 4 5 12 13
10 : 5 7 12 13
11 : 6 8 12 13
12 : 6 9 10 11
13 : 7 9 10 11

6126. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 13
8 : 3 5 6 13
9 : 4 5 11 12
10 : 5 7 11 12
11 : 6 9 10 13
12 : 6 9 10 13
13 : 7 8 11 12

6127. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 13
8 : 3 5 6 13
9 : 4 5 11 12
10 : 5 7 11 13
11 : 6 9 10 12
12 : 6 9 11 13
13 : 7 8 10 12

6128. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 10 13
8 : 3 5 6 13
9 : 4 5 11 13
10 : 5 7 11 12
11 : 6 9 10 12
12 : 6 10 11 13
13 : 7 8 9 12

6129. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 12
8 : 3 5 6 10
9 : 4 5 11 13
10 : 5 8 12 13
11 : 6 7 9 13
12 : 6 7 10 13
13 : 9 10 11 12

6130. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 12
8 : 3 5 6 13
9 : 4 5 10 11
10 : 5 9 12 13
11 : 6 7 9 13
12 : 6 7 10 13
13 : 8 10 11 12

6131. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 12
8 : 3 5 6 13
9 : 4 5 10 13
10 : 5 9 11 12
11 : 6 7 10 13
12 : 6 7 10 13
13 : 8 9 11 12

6132. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 12
8 : 3 5 6 13
9 : 4 5 10 13
10 : 5 9 11 13
11 : 6 7 10 12
12 : 6 7 11 13
13 : 8 9 10 12

6133. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 12
8 : 3 5 6 13
9 : 4 5 11 13
10 : 5 11 12 13
11 : 6 7 9 10
12 : 6 7 10 13
13 : 8 9 10 12

6134. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 3 5 6 10
9 : 4 5 11 12
10 : 5 8 12 13
11 : 6 7 9 13
12 : 6 9 10 13
13 : 7 10 11 12

6135. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 3 5 6 10
9 : 4 5 11 13
10 : 5 8 12 13
11 : 6 7 9 12
12 : 6 10 11 13
13 : 7 9 10 12

6136. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 3 5 6 10
9 : 4 5 12 13
10 : 5 8 11 12
11 : 6 7 10 13
12 : 6 9 10 13
13 : 7 9 11 12

6137. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 3 5 6 10
9 : 4 5 12 13
10 : 5 8 11 13
11 : 6 7 10 12
12 : 6 9 11 13
13 : 7 9 10 12

6138. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 3 5 6 10
9 : 4 5 12 13
10 : 5 8 12 13
11 : 6 7 12 13
12 : 6 9 10 11
13 : 7 9 10 11

6139. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 3 5 6 11
9 : 4 5 12 13
10 : 5 11 12 13
11 : 6 7 8 10
12 : 6 9 10 13
13 : 7 9 10 12

6140. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 3 5 6 12
9 : 4 5 10 11
10 : 5 9 12 13
11 : 6 7 9 13
12 : 6 8 10 13
13 : 7 10 11 12

6141. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 3 5 6 12
9 : 4 5 10 12
10 : 5 9 11 13
11 : 6 7 10 13
12 : 6 8 9 13
13 : 7 10 11 12

6142. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 3 5 6 12
9 : 4 5 10 13
10 : 5 9 11 12
11 : 6 7 10 13
12 : 6 8 10 13
13 : 7 9 11 12

6143. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 13
8 : 3 5 6 12
9 : 4 5 10 13
10 : 5 9 11 13
11 : 6 7 10 12
12 : 6 8 11 13
13 : 7 9 10 12

6144. Graph gelesen

1 : 2 3 4 5
2 : 1 3 4 6
3 : 1 2 7 8
4 : 1 2 7 9
5 : 1 8 9 10
6 : 2 8 11 12
7 : 3 4 11 13
